name,species,treatment,after_treatment,common_potential,cell_type,notes,AP_peak,AP_amp,max_dvdt,min_dvdt,halfwidth,resonance_freq,cutoff,input_R,sag,RMP,EPSC_5sec,EPSC_Hz,EPSC_amp,washin_change,washin_outcome,FI_50,FI_100,FI_150,FI_200,FI_250,FI_300,FI_350,FI_400,FI_450,FI_500,FI_550,FI_600,FI_650,FI_700,FI_750,FI_800,FI_850,FI_900,Layer,topLeaf_label
Vip-IRES-Cre;Ai14-607073.09.02.01,mouse,50uM psilocin + 0.1mM ascorbate in DMSO,0,0,pyramidal,,44.067383,75.731995,306.70166,-85.754395,0.79968262,0.63636363,2.9038265,148.13235,1.0509762,-74.691971,34.66666667,6.933333333,7.1286,9.19878,depolarized - drift,0,1,1,5,11,16,18,20,22,23,,,,,,,,,,
Vip-IRES-Cre;Ai14-607073.09.02.01,mouse,50uM psilocin + 0.1mM ascorbate in DMSO,1,0,pyramidal,,36.193848,67.785736,222.47314,-65.917969,0.94665527,0.54545456,3.2495561,162.73204,0.95451254,-64.306679,18.9,3.78,8.302719,9.19878,depolarized - drift,0,0,0,1,2,4,6,8,10,,,,,,,,,,,
Vip-IRES-Cre;Ai14-607073.11.02.01,mouse,50uM psilocin + 0.1mM ascorbate in DMSO,0,0,pyramidal,,45.98999,84.296112,337.52441,-94.909668,0.82775879,0.63636363,4.7906632,92.664558,0.96722174,-75.05864,20.25,4.05,10.68492,3,depolarized,0,0,5,13,19,25,29,33,36,38,,,,,,,,,,
Vip-IRES-Cre;Ai14-607073.11.02.01,mouse,50uM psilocin + 0.1mM ascorbate in DMSO,1,0,pyramidal,,40.344238,81.835541,321.96045,-94.909668,0.81933594,0.5,4.6895466,121.92357,0.97231543,-76.289604,24.75,4.95,5.51577,3,depolarized,0,0,11,19,25,31,34,37,38,38,,,,,,,,,,
Vip-IRES-Cre;Ai14-607073.09.01.01,mouse,50uM psilocin + 0.1mM ascorbate in DMSO,0,0,pyramidal,,41.595459,72.28215,300.59814,-99.487305,0.71374512,0.63636363,3.1231594,190.29442,0.97920126,-69.268074,15.55555556,3.111111111,7.37217,0,No change,0,5,15,20,25,28,30,32,34,36,,,,,,,,,,
Vip-IRES-Cre;Ai14-607073.09.01.01,mouse,50uM psilocin + 0.1mM ascorbate in DMSO,1,0,pyramidal,,34.637451,66.060303,251.46484,-101.31836,0.75878906,0.63636363,2.5189943,204.32127,0.96831596,-71.804131,8.625,1.725,5.988525,0,No change,0,8,16,22,26,29,31,32,33,34,,,,,,,,,,
Pvalb-IRES-Cre;Ai14-610299.11.03.01,mouse,50uM psilocin + 0.1mM ascorbate in DMSO,0,0,pyramidal,,47.76001,80.569366,323.18115,-87.585449,0.81506348,0.63636363,3.2313249,158.12411,0.92410725,-62.754471,34.45454545,6.890909091,11.751281,-2,hyperpolarized,0,1,9,15,22,27,30,33,33,28,,,,,,,,,,
Pvalb-IRES-Cre;Ai14-610299.11.03.01,mouse,50uM psilocin + 0.1mM ascorbate in DMSO,1,0,pyramidal,,24.963379,57.925613,177.00195,-61.340332,1.0074463,0.59090906,2.7129688,195.90276,0.92898887,-61.824429,20.61111111,4.122222222,6.57074,-2,hyperpolarized,0,9,18,25,31,35,37,30,21,17,,,,,,,,,,
Pvalb-IRES-Cre;Ai14-610299.11.04.01,mouse,50uM psilocin + 0.1mM ascorbate in DMSO,0,0,pyramidal,,46.905518,83.387344,386.65771,-101.92871,0.72290039,0.68181819,3.8137851,116.34814,1.0134814,-71.110054,24.83333333,4.966666667,8.5777,1,depolarized,0,0,7,13,18,23,26,30,32,34,,,,,,,,,,
Pvalb-IRES-Cre;Ai14-610299.11.04.01,mouse,50uM psilocin + 0.1mM ascorbate in DMSO,1,0,pyramidal,,16.174316,44.718624,105.28564,-36.92627,1.2462158,0.54545456,4.2925348,186.9296,1.0079384,-65.52108,5,1.2298584,6.149292,1,depolarized,0,0,11,18,23,28,32,34,35,36,,,,,,,,,,
Pvalb-IRES-Cre;Ai14-610299.10.03.01,mouse,50uM psilocin + 0.1mM ascorbate in DMSO,0,0,pyramidal,,36.804199,80.215317,270.69092,-80.26123,0.83984375,0.68181819,3.8316441,100.73264,0.98319,-80.403267,18.63636364,3.727272727,7.02946,1,depolarized,0,0,0,5,12,16,19,21,23,23,24,,,,,,,,,
Pvalb-IRES-Cre;Ai14-610299.10.03.01,mouse,50uM psilocin + 0.1mM ascorbate in DMSO,1,0,pyramidal,,15.472412,49.787403,94.299316,-42.724609,1.1572266,0.59090906,4.6445117,89.361214,0.97970837,-74.35759,37.25,7.45,12.4651,1,depolarized,0,0,0,0,0,2,8,10,10,10,,,,,,,,,,
Pvalb-IRES-Cre;Ai14-611951.02.01.01,mouse,50uM psilocin + 0.1mM ascorbate in DMSO,0,0,pyramidal,,52.368164,86.266037,431.21338,-108.94775,0.69897461,0.5,14.106224,48.132637,0.99749869,-80.045311,79.6,15.92,10.93726,-2,hyperpolarized,0,0,0,0,0,0,0,0,1,1,1,2,2,3,,,,,,
Pvalb-IRES-Cre;Ai14-611951.02.01.01,mouse,50uM psilocin + 0.1mM ascorbate in DMSO,1,0,pyramidal,,48.00415,85.80603,404.96826,-103.14941,0.76135254,0.5,6.0327559,58.151371,0.95407617,-77.262688,61,12.2,9.79341,-2,hyperpolarized,0,0,0,0,0,0,0,0,1,1,4,7,,,,,,,,
Pvalb-IRES-Cre;Ai14-611951.06.02.01,mouse,50uM psilocin + 0.1mM ascorbate in DMSO,0,0,pyramidal,,49.713135,92.266426,387.57324,-135.80322,0.76379395,2,4.9280868,91.49472,1.2831047,-65.600166,52.85714286,10.57142857,11.105095,-5,hyperpolarized - drift,0,8,19,28,35,41,44,47,49,50,,,,,,,,,,
Pvalb-IRES-Cre;Ai14-611951.06.02.01,mouse,50uM psilocin + 0.1mM ascorbate in DMSO,1,0,pyramidal,,48.614502,94.391708,423.88916,-129.69971,0.74023438,1.9090909,4.5396171,83.027809,1.2646116,-71.215065,89.125,17.825,12.05294,-5,hyperpolarized - drift,0,0,10,19,25,31,36,39,40,41,,,,,,,,,,
Chat-IRES-Cre-neo;Ai14-611537.12.03.01,mouse,50uM psilocin + 0.1mM ascorbate in DMSO,0,0,pyramidal,,41.473389,84.098663,350.64697,-78.430176,0.90283203,0.59090906,5.9372849,93.601128,0.96784085,-71.052757,10.875,2.175,6.398169,-2,hyperpolarized,0,0,9,20,29,36,40,43,45,48,,,,,,,,,,
Chat-IRES-Cre-neo;Ai14-611537.12.03.01,mouse,50uM psilocin + 0.1mM ascorbate in DMSO,1,0,pyramidal,,40.374756,85.034744,361.02295,-88.195801,0.84790039,0.63636363,4.2477627,109.73817,0.97609305,-78.262062,16.9,3.38,5.052551,-2,hyperpolarized,0,0,5,14,21,28,32,34,37,38,,,,,,,,,,
Chat-IRES-Cre-neo;Ai14-611537.12.04.01,mouse,50uM psilocin + 0.1mM ascorbate in DMSO,0,0,pyramidal,,36.712646,78.315063,316.16211,-76.599121,0.90307617,0.5,3.7298748,181.13072,0.95501089,-70.228638,20.18181818,4.036363636,5.941305,-2,hyperpolarized,0,10,19,27,31,35,38,39,40,37,35,,,,,,,,,
Chat-IRES-Cre-neo;Ai14-611537.12.04.01,mouse,50uM psilocin + 0.1mM ascorbate in DMSO,1,0,pyramidal,,32.073975,73.142212,265.19775,-75.683594,0.93591309,0.54545456,3.9795928,194.05287,0.90502137,-69.380875,31.66666667,6.333333333,4.51339,-2,hyperpolarized,0,12,18,22,22,21,20,15,17,14,12,,,,,,,,,
Chat-IRES-Cre-neo;Ai14-611537.11.03.01,mouse,50uM psilocin + 0.1mM ascorbate in DMSO,0,0,pyramidal,,46.417236,83.770813,292.05322,-83.618164,0.9074707,0.81818181,3.8195403,99.943382,1.06567,-65.794411,20.2,4.04,15.146992,-1.5,hyperpolarized,0,0,1,1,4,6,11,15,17,18,21,,,,,,,,,
Chat-IRES-Cre-neo;Ai14-611537.11.03.01,mouse,50uM psilocin + 0.1mM ascorbate in DMSO,1,0,pyramidal,,39.764404,79.768982,287.17041,-87.280273,0.83422852,0.59090906,3.8476782,105.433,0.9916386,-64.569695,36.77777778,7.355555556,14.42531824,-1.5,hyperpolarized,0,0,0,1,3,7,10,14,17,19,21,,,,,,,,,
H22.26.402.11.07.01.01,human,50uM psilocin + 0.1mM ascorbate in DMSO,0,0,pyramidal,,45.959473,86.208817,279.23584,-88.806152,0.87915039,1.2272727,4.1150303,83.894981,1.2445134,-67.28653,51.4,10.28,9.627881,-3,hyperpolarized,0,0,2,11,16,22,26,29,32,34,,,,,,,,,,
H22.26.402.11.07.01.01,human,50uM psilocin + 0.1mM ascorbate in DMSO,1,0,pyramidal,,43.273926,81.167877,244.4458,-92.468262,0.79467773,0.5,3.540082,58.736156,1.1118801,-71.133057,51,10.2,16.433319,-3,hyperpolarized,0,0,0,0,0,1,1,3,8,12,,,,,,,,,,
H22.26.402.11.07.02.01,human,50uM psilocin + 0.1mM ascorbate in DMSO,0,0,pyramidal,,48.583984,85.804909,303.03955,-95.52002,0.79272461,1.5,4.7818375,58.679359,1.2726351,-68.497581,34.71428571,6.942857143,11.751149,-3,hyperpolarized,0,0,0,1,3,9,14,17,21,24,26,,,,,,,,,
H22.26.402.11.07.02.01,human,50uM psilocin + 0.1mM ascorbate in DMSO,1,0,pyramidal,,43.212891,85.355492,284.42383,-101.62354,0.75390625,0.95454544,5.3684697,62.298145,1.1842736,-73.41346,27.14285714,5.428571429,11.56135,-3,hyperpolarized,0,0,0,0,1,3,9,12,16,18,,,,,,,,,,
Slc17a6-IRES-Cre;Ai14-612219.12.03.01,mouse,50uM psilocin + 0.1mM ascorbate in DMSO,0,0,pyramidal,,53.314209,83.99498,310.36377,-69.580078,1.0137939,0.5,1.8943841,210.67285,0.78408569,-66.203712,20.7,4.14,7.722274,-1.5,hyperpolarized,4,11,17,21,25,27,29,30,31,23,,,,,,,,,,
Slc17a6-IRES-Cre;Ai14-612219.12.03.01,mouse,50uM psilocin + 0.1mM ascorbate in DMSO,1,0,pyramidal,,45.562744,81.456604,300.90332,-69.885254,0.96850586,0.5,1.5058055,226.76613,1.0632766,-65.21859,17.28571429,3.457142857,7.8,-1.5,hyperpolarized,5,12,17,20,23,21,16,11,10,8,,,,,,,,,,
H22.26.403.11.03.01.01,human,50uM psilocin + 0.1mM ascorbate in DMSO,1,0,pyramidal,,50.628662,87.668594,368.04199,-114.44092,0.76611328,2,5.5225649,57.340569,1.307969,-64.826332,41.625,8.325,8.8968363,0,No change,0,0,0,1,8,12,17,21,26,28,,,,,,,,,,
H22.26.403.11.03.01.01,human,50uM psilocin + 0.1mM ascorbate in DMSO,0,0,pyramidal,,45.440674,79.862953,320.73975,-125.42725,0.72668457,2.2727273,7.6311679,67.972656,1.1676977,-62.702637,13.77777778,2.755555556,5.670363,0,No change,0,0,0,0,1,9,15,21,26,30,,,,,,,,,,
H22.26.404.11.02.01.01,human,50uM psilocin + 0.1mM ascorbate in DMSO,1,0,pyramidal,,48.461914,86.169853,358.27637,-102.23389,0.74743652,0.81818181,4.5233688,47.579861,1.2193348,-65.441315,78.11111111,15.62222222,14.6501738,6,depolarized,0,0,0,1,4,8,13,17,21,23,,,,,,,,,,
H22.26.404.11.02.01.01,human,50uM psilocin + 0.1mM ascorbate in DMSO,0,0,pyramidal,,41.96167,80.641808,303.34473,-93.383789,0.79199219,0.5,3.7932012,54.062813,1.0310135,-62.866405,93.09090909,18.61818182,13.610745,6,depolarized,0,0,0,1,5,9,14,17,19,22,25,,,,,,,,,
H22.26.405.11.03.01.01,human,50uM psilocin + 0.1mM ascorbate in DMSO,1,0,pyramidal,,52.67334,89.404671,283.5083,-100.09766,0.84790039,0.68181819,4.9215388,82.236,1.0167869,-72.611526,20.13333333,4.026666667,12.589008,3.36959,depolarized,0,0,0,1,5,9,12,15,16,17,,,,,,,,,,
H22.26.405.11.03.01.01,human,50uM psilocin + 0.1mM ascorbate in DMSO,0,0,pyramidal,,47.485352,84.246635,249.63379,-95.825195,0.80957031,0.5,4.2025547,84.281303,0.98724675,-67.720695,13.875,2.775,12.927356,3.36959,depolarized,0,0,0,0,1,1,2,6,10,11,14,16,,,,,,,,
H22.26.405.11.03.02.01,human,50uM psilocin + 0.1mM ascorbate in DMSO,1,0,pyramidal,,51.055908,89.858505,297.54639,-80.566406,1.0212402,0.59090906,4.1584001,41.824371,1.0782259,-70.562706,33.09090909,6.618181818,11.891792,0,No change,0,0,0,0,0,0,1,4,7,9,11,12,,,,,,,,
H22.26.405.11.03.02.01,human,50uM psilocin + 0.1mM ascorbate in DMSO,0,0,pyramidal,,47.912598,86.440399,267.33398,-72.937012,1.0646973,1.3181819,4.0613642,38.902748,1.0659884,-70.697655,24.6,4.92,10.72333,0,No change,0,0,0,0,0,0,0,0,1,6,8,,,,,,,,,
H22.26.407.11.02.01.01,human,50uM psilocin + 0.1mM ascorbate in DMSO,1,0,pyramidal,,51.483154,91.883835,269.77539,-86.364746,0.9765625,1.2272727,3.3342495,86.506172,1.0257803,-73.956398,53.88888889,10.77777778,17.015595,-3.60571,hyperpolarized,0,0,0,5,12,15,19,21,23,25,,,,,,,,,,
H22.26.407.11.02.01.01,human,50uM psilocin + 0.1mM ascorbate in DMSO,0,0,pyramidal,,46.661377,88.079239,245.97168,-90.332031,0.92321777,0.86363637,3.5469561,89.12529,1.0961227,-74.480537,31.36363636,6.272727273,8.957131,-3.60571,hyperpolarized,0,0,0,4,9,15,18,22,23,24,,,,,,,,,,
H22.26.407.11.02.02.01,human,50uM psilocin + 0.1mM ascorbate in DMSO,1,0,pyramidal,,55.114746,92.067245,327.75879,-82.397461,1.0065918,0.90909094,2.208343,75.521797,1.0004551,-65.549515,33.66666667,6.733333333,14.59808,-2.84937,hyperpolarized,0,0,0,3,7,10,12,14,16,17,,,,,,,,,,
H22.26.407.11.02.02.01,human,50uM psilocin + 0.1mM ascorbate in DMSO,0,0,pyramidal,,51.818848,90.455246,300.90332,-84.228516,0.98498535,0.54545456,2.4342508,79.734055,1.0247105,-68.029366,31.375,6.275,9.140685,-2.84937,hyperpolarized,0,0,0,2,6,9,11,13,15,17,18,,,,,,,,,
Vip-IRES-Cre;Ai14-614426.20.04.01,mouse,50uM psilocin + 0.1mM ascorbate in DMSO,1,0,pyramidal,,47.485352,89.630966,409.24072,-109.55811,0.74658203,0.5,7.8063803,56.403065,0.97460556,-82.113708,46.77777778,9.355555556,6.30213,52,depolarized,0,0,0,0,9,17,23,28,31,34,,,,,,,,,,
Vip-IRES-Cre;Ai14-614426.20.04.01,mouse,50uM psilocin + 0.1mM ascorbate in DMSO,0,0,pyramidal,,32.592773,79.586243,334.77783,-107.1167,0.76135254,0.54545456,9.565979,66.865944,0.95565885,-88.41922,25.42857143,5.085714286,6.19609,52,depolarized,0,0,0,0,10,16,22,25,28,30,,,,,,,,,,
H22.26.410.11.05.01.01,human,50uM psilocin + 0.1mM ascorbate in DMSO,1,0,pyramidal,,50.598145,84.149033,274.04785,-84.533691,0.90673828,0.54545456,3.2014015,83.920509,1.0451148,-74.170982,12.1,2.42,14.592952,-2.01562,hyperpolarized,0,0,0,1,6,10,13,16,18,20,22,,,,,,,,,
H22.26.410.11.05.01.01,human,50uM psilocin + 0.1mM ascorbate in DMSO,0,0,pyramidal,,43.518066,81.615967,249.32861,-88.195801,0.87597656,0.5,3.3019373,70.660927,1.0055611,-74.539284,13.5,2.7,9.864525,-2.01562,hyperpolarized,0,0,0,0,0,1,5,10,13,14,16,,,,,,,,,
H22.26.410.11.05.02.01,human,50uM psilocin + 0.1mM ascorbate in DMSO,1,0,pyramidal,,45.837402,86.515213,243.2251,-85.754395,0.96582031,0.5,4.5521817,68.200096,1.0715191,-71.079567,15.77777778,3.155555556,10.358787,-2.5,hyperpolarized,0,0,0,0,3,9,13,17,20,23,25,,,,,,,,,
H22.26.410.11.05.02.01,human,50uM psilocin + 0.1mM ascorbate in DMSO,0,0,pyramidal,,43.701172,86.896988,263.67188,-89.416504,0.91699219,0.5,4.1034665,72.963028,0.98082924,-71.511871,19.36842105,3.873684211,10.226707,-2.5,hyperpolarized,0,0,0,0,3,9,14,17,20,22,24,,,,,,,,,
C57BL6J-615619.05.01.01,mouse,50uM psilocin + 0.1mM ascorbate in DMSO,1,0,pyramidal,,46.173096,82.081497,330.50537,-101.01318,0.77697754,0.5,3.9005277,68.927376,0.9572894,-74.672745,23.33333333,4.666666667,12.486054,-5,hyperpolarized,0,0,0,0,4,9,14,17,21,24,26,,,,,,,,,
C57BL6J-615619.05.01.01,mouse,50uM psilocin + 0.1mM ascorbate in DMSO,0,0,pyramidal,,26.000977,58.650852,179.74854,-61.340332,1.0061035,0.5,5.3950849,82.367302,0.97013342,-76.177811,18.33333333,3.666666667,5.41548,-5,hyperpolarized,0,0,0,0,0,0,8,16,22,27,30,,,,,,,,,
C57BL6J-615619.05.02.01,mouse,50uM psilocin + 0.1mM ascorbate in DMSO,1,0,pyramidal,,49.255371,78.500511,367.43164,-100.09766,0.68261719,0.63636363,3.839344,58.770515,1.000034,-76.146423,106.5333333,21.30666667,15.06629,-2.43544,hyperpolarized,0,0,0,0,0,0,1,3,9,14,16,18,19,,,,,,,
C57BL6J-615619.05.02.01,mouse,50uM psilocin + 0.1mM ascorbate in DMSO,0,0,pyramidal,,43.792725,74.400368,303.6499,-88.500977,0.76342773,0.5,3.8285623,77.42083,0.98980993,-73.901146,156.3076923,31.26153846,12.937187,-2.43544,hyperpolarized,0,0,0,0,0,0,0,6,9,11,,,,,,,,,,
C57BL6J-615619.03.02.01,mouse,50uM psilocin + 0.1mM ascorbate in DMSO,1,0,pyramidal,,48.461914,83.14122,358.88672,-100.70801,0.75854492,0.5,4.1997042,88.173813,0.96019632,-77.641914,35.5,7.1,13.089608,4,depolarized,0,0,0,0,7,11,14,16,18,21,,,,,,,,,,
C57BL6J-615619.03.02.01,mouse,50uM psilocin + 0.1mM ascorbate in DMSO,0,0,pyramidal,,44.921875,81.306725,302.4292,-93.688965,0.82873535,0.5,4.6759982,82.243996,0.97009689,-74.719444,38.75,7.75,11.842132,4,depolarized,0,0,0,0,0,4,8,11,14,16,18,,,,,,,,,
C57BL6J-615617.05.04.01,mouse,50uM psilocin + 0.1mM ascorbate in DMSO,1,0,pyramidal,,47.546387,84.597687,381.16455,-107.72705,0.69787598,0.5,5.0496125,61.615471,1.0091561,-77.888847,50.44444444,10.08888889,14.69818,50.7395,depolarized,0,0,0,0,0,1,8,15,20,23,,,,,,,,,,
C57BL6J-615617.05.04.01,mouse,50uM psilocin + 0.1mM ascorbate in DMSO,0,0,pyramidal,,38.330078,87.852631,317.07764,-108.64258,0.73779297,0.5,3.7130177,125.99509,0.98535335,-74.890408,80.44444444,16.08888889,10.095245,50.7395,depolarized,0,0,7,12,17,20,23,25,26,26,24,,,,,,,,,
C57BL6J-615617.06.04.01,mouse,50uM psilocin + 0.1mM ascorbate in DMSO,1,0,pyramidal,,40.863037,75.64473,310.66895,-96.130371,0.74621582,0.5,6.0340576,132.33295,0.92274076,-64.649956,68.44444444,13.68888889,9.247421,-4,hyperpolarized then depolarized,0,8,16,21,26,28,30,32,33,34,,,,,,,,,,
C57BL6J-615617.06.04.01,mouse,50uM psilocin + 0.1mM ascorbate in DMSO,0,0,pyramidal,,37.231445,73.443474,259.70459,-92.468262,0.83325195,0.54545456,4.4831939,123.46923,0.97179782,-74.69854,37,7.4,6.09985,-4,hyperpolarized then depolarized,0,0,1,8,14,19,22,23,26,27,,,,,,,,,,
C57BL6J-615617.05.03.01,mouse,50uM psilocin + 0.1mM ascorbate in DMSO,1,0,pyramidal,,42.266846,78.953415,322.26562,-88.195801,0.82116699,0.5,4.1836963,67.764694,0.90402448,-77.159042,171.6,34.32,15.196186,10,depolarizeed,0,0,0,0,2,6,10,13,16,19,,,,,,,,,,
C57BL6J-615617.05.03.01,mouse,50uM psilocin + 0.1mM ascorbate in DMSO,0,0,pyramidal,,37.200928,80.098419,303.6499,-89.111328,0.82873535,0.5,4.6527209,68.653252,0.96083367,-61.662827,113.875,22.775,10.706947,10,depolarized,0,0,0,1,7,12,14,18,20,22,,,,,,,,,,
H22.03.301.11.07.01.01,human,50uM psilocin + 0.1mM ascorbate in DMSO,1,0,pyramidal,,50.598145,83.966797,310.36377,-98.266602,0.80383301,0.68181819,2.9242904,78.250137,1.0976449,-67.427193,43.55555556,8.711111111,14.419553,3.4418,depolarized,0,0,0,0,1,6,9,12,15,16,,,,,,,,,,
H22.03.301.11.07.01.01,human,50uM psilocin + 0.1mM ascorbate in DMSO,0,0,pyramidal,,45.410156,81.899673,278.01514,-96.435547,0.80957031,0.72727275,2.7183967,84.22834,1.081772,-64.756187,29.2,5.84,14.6066325,3.4418,depolarized,0,0,0,1,5,9,11,13,15,17,18,19,,,,,,,,
H22.03.301.11.07.02.01,human,50uM psilocin + 0.1mM ascorbate in DMSO,1,0,pyramidal,,48.980713,82.665588,270.38574,-69.885254,1.0324707,0.68181819,1.7250065,84.553177,1.1075436,-55.076996,29.125,5.825,19.51553,6,oscillations,0,1,5,8,10,12,14,16,18,19,21,,,,,,,,,
H22.03.301.11.07.02.01,human,50uM psilocin + 0.1mM ascorbate in DMSO,0,0,pyramidal,,43.457031,79.847054,224.60938,-65.917969,1.0668945,0.5,1.4700708,63.261513,1.3041999,-49.388996,33.77777778,6.755555556,7.02775,6,oscillations,3,6,9,11,12,14,16,17,18,19,,,,,,,,,,
H22.03.302.11.07.01.01,human,50uM psilocin + 0.1mM ascorbate in DMSO,1,0,pyramidal,,46.356201,81.454453,258.78906,-67.443848,1.0463867,0.59090906,2.4426715,109.80572,1.083343,-64.332893,18.2,3.64,7.35440106,2,depolarized,0,0,1,4,8,11,13,15,17,19,21,,,,,,,,,
H22.03.302.11.07.01.01,human,50uM psilocin + 0.1mM ascorbate in DMSO,0,0,pyramidal,,38.543701,70.126534,181.88477,-47.607422,1.2716064,0.68181819,3.7917733,57.369602,1.0001056,-55.534885,72.25,4,7,2,depolarized,0,0,0,0,1,2,3,4,4,6,6,7,9,,,,,,,
H22.03.302.11.08.01.01,human,50uM psilocin + 0.1mM ascorbate in DMSO,1,0,pyramidal,,56.884766,93.45224,437.92725,-77.514648,0.97973633,0.68181819,3.1736546,64.783516,0.98279172,-64.493805,16.47368421,3.294736842,12.1017306,9.19304,depolarized,0,0,0,1,2,4,9,11,13,14,,,,,,,,,,
H22.03.302.11.08.01.01,human,50uM psilocin + 0.1mM ascorbate in DMSO,0,0,pyramidal,,52.032471,87.839874,369.2627,-70.19043,1.0330811,0.86363637,3.6162519,56.918633,1.0054518,-57.807236,72.14285714,4,10.737351,9.19304,depolarized,0,0,0,1,5,8,12,14,17,18,20,,,,,,,,,
H22.03.302.11.04.01.01,human,50uM psilocin + 0.1mM ascorbate in DMSO,1,0,pyramidal,,46.173096,80.675842,291.44287,-108.94775,0.69897461,0.5,1.6393061,252.09984,1.4032693,-62.990108,16.7,3.34,8.78613819,4,depolarized,7,19,27,34,38,43,46,49,52,56,64,,,,,,,,,
H22.03.302.11.04.01.01,human,50uM psilocin + 0.1mM ascorbate in DMSO,0,0,pyramidal,,37.17041,72.627754,256.04248,-100.70801,0.70385742,0.63636363,1.6775966,259.00494,0.96769387,-59.160645,10,2,11.9105752,4,depolarized,11,20,28,33,36,40,49,53,64,66,73,,,,,,,,,
C57BL6J-620909.01.04.01,mouse,50uM psilocin + 0.1mM ascorbate in DMSO,1,0,pyramidal,,38.696289,73.162521,322.26562,-104.37012,0.68310547,0.5,2.8167157,128.44838,0.9852984,-75.821457,126.8,25.36,9.185116,21.9064,depolarized,0,1,9,21,30,35,38,,,,,,,,,,,,,
C57BL6J-620909.01.04.01,mouse,50uM psilocin + 0.1mM ascorbate in DMSO,0,0,pyramidal,,27.923584,52.87674,176.08643,-74.462891,0.79125977,0.5,2.8456335,181.96227,0.95211405,-71.61293,31.16666667,6.233333333,6.446226,21.9064,depolarized,0,0,1,10,24,37,,,,,,,,,,,,,,
C57BL6J-620909.02.03.01,mouse,50uM psilocin + 0.1mM ascorbate in DMSO,1,0,pyramidal,,40.313721,68.381134,333.8623,-127.86865,0.52124023,0.81818181,3,86.292725,0.98231167,-73.38723,61.83333333,12.36666667,10.701713,8.40218,hyperpolarized then depolarized,0,0,0,0,0,0,0,1,1,2,2,11,8,,,,,,,
C57BL6J-620909.02.03.01,mouse,50uM psilocin + 0.1mM ascorbate in DMSO,0,0,pyramidal,,33.26416,63.452721,289.00146,-119.01855,0.55163574,0.5,0.94464439,92.915077,0.97524041,-65.643433,76.33333333,15.26666667,6.653454,8.40218,hyperpolarized then depolarized,0,0,0,0,0,1,1,1,3,14,,,,,,,,,,
C57BL6J-620909.01.03.01,mouse,50uM psilocin + 0.1mM ascorbate in DMSO,1,0,pyramidal,,43.029785,77.067093,456.54297,-139.46533,0.49023438,0.68181819,4.083663,84.166275,0.98975801,-77.101799,147.6666667,29.53333333,8.586715,-6,hyperpolarized,0,0,0,0,0,0,10,16,22,26,31,,,,,,,,,
C57BL6J-620909.01.03.01,mouse,50uM psilocin + 0.1mM ascorbate in DMSO,0,0,pyramidal,,,,,,,,,,,,129.7777778,25.95555556,9.381542,-6,hyperpolarized,,,,,,,,,,,,,,,,,,,,
C57BL6J-620223.04.03.01,mouse,50uM psilocin + 0.1mM ascorbate in DMSO,1,0,pyramidal,,37.231445,70.843277,350.64697,-111.08398,0.62243652,0.59090906,4.0233593,89.380089,0.91334432,-79.263824,83.33333333,16.66666667,8.36914,-3.60802,hyperpolarized,0,0,0,0,0,5,12,17,22,25,,,,,,,,,,
C57BL6J-620223.04.03.01,mouse,50uM psilocin + 0.1mM ascorbate in DMSO,0,0,pyramidal,,29.541016,59.221954,256.65283,-98.876953,0.66784668,0.86363637,4.7047663,109.4234,0.98866886,-81.338074,28,5.6,6.04175,-3.60802,hyperpolarized,0,0,0,0,0,9,16,23,30,33,,,,,,,,,,
C57BL6J-620223.02.03.01,mouse,50uM psilocin + 0.1mM ascorbate in DMSO,1,0,pyramidal,,44.342041,76.58577,335.38818,-89.416504,0.75488281,0.68181819,6.5380301,59.591278,0.97783393,-68.996719,103.6666667,20.73333333,8.090271,4.46899,depolarized,0,0,0,0,1,3,9,13,17,21,,,,,,,,,,
C57BL6J-620223.02.03.01,mouse,50uM psilocin + 0.1mM ascorbate in DMSO,0,0,pyramidal,,40.283203,74.858932,305.17578,-95.52002,0.73352051,0.59090906,3.5029747,100.80284,0.98400205,-64.439926,75,15,7.3172434,4.46899,depolarized,0,0,0,9,13,19,23,27,29,32,34,,,,,,,,,
C57BL6J-620225.03.03.01,mouse,50uM psilocin + 0.1mM ascorbate in DMSO,1,0,pyramidal,,38.452148,76.281471,334.47266,-92.468262,0.74389648,0.5,6.1261711,66.174446,1.0193784,-72.589417,88.4,17.68,9.459755,-2,hyperpolarized,0,0,0,0,1,9,16,23,30,33,,,,,,,,,,
C57BL6J-620225.03.03.01,mouse,50uM psilocin + 0.1mM ascorbate in DMSO,0,0,pyramidal,,27.374268,61.379433,219.42139,-75.683594,0.84985352,0.68181819,5.0408287,92.965637,0.98088264,-75.269531,66.8,13.36,7.218223,-2,hyperpolarized,0,0,0,0,8,17,25,31,34,37,,,,,,,,,,
C57BL6J-620225.03.04.01,mouse,50uM psilocin + 0.1mM ascorbate in DMSO,1,0,pyramidal,,52.062988,80.088501,402.83203,-116.57715,0.62011719,0.5,4.8569565,68.650467,0.97786689,-67.440376,69.55555556,13.91111111,13.94741,-4,hyperpolarized,0,0,0,1,2,8,15,20,23,27,29,31,,,,,,,,
